tag_id	tag_applied	tag_recapture	year	month	day	hour	minute	width_est	tl_cm	sex	width_cm	comment
SKT2749	Y	N	2014	6	25	4	30	Y	42.5	F	25.0	
SKT2542	Y	N	2014	6	25	4	30	Y	42.5	M	25.0	
SKT2522	Y	N	2014	6	25	4	30	Y	44.0	F	25.0	
SKT2741	Y	N	2014	6	25	4	30	Y	46.0	M	30.0	
SKT2547	Y	N	2014	6	25	4	30	Y	46.0	M	30.0	
SKT2742	Y	N	2014	6	25	4	30	Y	47.0	M	30.0	
SKT2538	Y	N	2014	6	25	4	30	Y	49.0	M	30.0	
SKT2737	Y	N	2014	6	25	4	30	Y	50.5	M	30.0	
SKT2581	Y	N	2014	6	25	4	30	Y	50.5	F	30.0	
SKT2579	Y	N	2014	6	25	4	30	Y	56.0	F	30.0	
SKT2584	Y	N	2014	6	25	4	30	Y	58.0	F	35.0	
SKT2521	Y	N	2014	6	25	4	30	Y	64.5	F	35.0	
SKT2582	Y	N	2014	6	25	4	30	Y	60.0	F	35.0	
SKT2580	Y	N	2014	6	25	4	30	Y	63.5	M	40.0	
SKT2710	Y	N	2014	6	27	6	0	N	32.0	F	20.0	
SKT2716	Y	N	2014	6	27	6	0	N	39.0	F	23.0	
SKT2780	Y	N	2014	6	27	6	0	N	37.0	F	23.0	
SKT2704	Y	N	2014	6	27	6	0	N	40.0	F	24.0	
SKT2713	Y	N	2014	6	27	6	0	N	49.0	F	24.0	
SKT2787	Y	N	2014	6	27	6	0	N	37.0	F	24.0	
SKT2795	Y	N	2014	6	27	6	0	N	41.0	F	25.0	
SKT2797	Y	N	2014	6	27	6	0	N	38.0	F	25.0	
SKT2702	Y	N	2014	6	27	6	0	N	39.0	M	25.0	
SKT2799	Y	N	2014	6	27	6	0	N	38.0	M	25.0	
SKT2718	Y	N	2014	6	27	6	0	N	43.0	F	26.0	
SKT2721	Y	N	2014	6	27	6	0	N	42.0	F	26.0	
SKT2776a	Y	N	2014	6	27	6	0	N	41.0	F	26.0	
SKT2784	Y	N	2014	6	27	6	0	N	41.0	F	26.0	
SKT2798	Y	N	2014	6	27	6	0	N	42.0	F	26.0	
SKT2790	Y	N	2014	6	27	6	0	N	41.0	M	26.0	
SKT3056	Y	N	2014	6	27	6	0	N	41.0	F	27.0	
SKT2785	Y	N	2014	6	27	6	0	N	42.0	M	27.0	
SKT2786	Y	N	2014	6	27	6	0	N	43.0	F	27.5	
SKT2703	Y	N	2014	6	27	6	0	N	45.0	M	28.0	
SKT2788	Y	N	2014	6	27	6	0	N	46.0	F	29.0	
SKT2777	Y	N	2014	6	27	6	0	N	48.0	M	29.0	
SKT2707	Y	N	2014	6	27	6	0	N	49.0	F	30.0	
SKT2723	Y	N	2014	6	27	6	0	N	48.0	F	30.0	
SKT2800	Y	N	2014	6	27	6	0	N	50.0	M	30.0	
SKT2778	Y	N	2014	6	27	6	0	N	49.0	F	31.0	
SKT2782	Y	N	2014	6	27	6	0	N	55.0	F	32.0	
SKT2779	Y	N	2014	6	27	6	0	N	55.0	F	33.0	
SKT2715	Y	N	2014	6	27	6	0	N	56.0	F	35.0	
SKT2783	Y	N	2014	6	27	6	0	N	61.0	F	38.0	
SKT2781	Y	N	2014	6	27	6	0	N	65.0	F	39.5	
SKT2796	Y	N	2014	6	27	6	0	N	62.0	F	40.0	
SKT2793	Y	N	2014	6	27	6	0	Y	45.0	F	25.0	
SKT2794	Y	N	2014	6	27	6	0	Y	42.0	F	25.0	
SKT0828	N	Y	2014	6	27	6	0	Y	42.0	F	25.0	
SKT2792	Y	N	2014	6	27	6	0	Y	46.0	F	30.0	
SKT2789	Y	N	2014	6	27	6	0	Y	54.0	F	30.0	
SKT2791	Y	N	2014	6	27	6	0	Y	66.0	F	40.0	
SKT1824	Y	N	2014	6	28	7	0	N	26.0	F	15.5	
SKT1900	Y	N	2014	6	28	7	0	N	30.0	M	20.0	
SKT1899	Y	N	2014	6	28	7	0	N	34.0	M	20.5	
SKT1823	Y	N	2014	6	28	7	0	N	34.0	F	21.0	
SKT1822	Y	N	2014	6	28	7	0	N	36.0	F	22.0	
SKT3017	Y	N	2014	6	28	7	0	N	38.0	F	24.0	
SKT3019	Y	N	2014	6	28	7	0	N	41.0	M	25.0	
SKT3020	Y	N	2014	6	28	7	0	N	42.5	F	26.0	
SKT3095	Y	N	2014	6	28	7	0	N	43.0	F	26.0	
SKT3022	Y	N	2014	6	28	7	0	N	43.0	M	26.0	
SKT3084	Y	N	2014	6	28	7	0	N	42.0	F	27.5	
SKT3013	Y	N	2014	6	28	7	0	N	46.0	F	29.0	
SKT3021	Y	N	2014	6	28	7	0	N	45.0	F	29.0	
SKT3007	Y	N	2014	6	28	7	0	N	47.0	M	29.5	
SKT3014	Y	N	2014	6	28	7	0	N	49.0	F	30.0	
SKT3093	Y	N	2014	6	28	7	0	N	48.0	F	30.0	
SKT3012	Y	N	2014	6	28	7	0	N	48.0	F	31.0	
SKT3023	Y	N	2014	6	28	7	0	N	52.0	F	31.5	
SKT3092	Y	N	2014	6	28	7	0	N	54.0	F	32.0	
SKT3018	Y	N	2014	6	28	7	0	N	52.0	F	32.5	
SKT3016	Y	N	2014	6	28	7	0	N	56.0	F	33.5	
SKT3086	Y	N	2014	6	28	7	0	N	62.0	F	38.0	
SKT3015	Y	N	2014	6	28	7	0	N	64.0	M	42.5	
SKT1825	Y	N	2014	6	28	7	0	Y	29.0	M	20.0	
SKT3067	Y	N	2014	6	28	7	0	Y	33.0	M	20.0	
SKT3005	Y	N	2014	6	28	7	0	Y	38.0	M	20.0	
SKT3090	Y	N	2014	6	28	7	0	Y	36.0	M	20.0	
SKT3025	Y	N	2014	6	28	7	0	Y	39.0	F	20.0	
SKT3073	Y	N	2014	6	28	7	0	Y	37.0	M	20.0	
SKT3089	Y	N	2014	6	28	7	0	Y	37.0	M	20.0	
SKT3094	Y	N	2014	6	28	7	0	Y	38.0	M	20.0	
SKT3006	Y	N	2014	6	28	7	0	Y	41.0	M	25.0	
SKT3088	Y	N	2014	6	28	7	0	Y	41.0	M	25.0	
SKT3081	Y	N	2014	6	28	7	0	Y	39.0	F	25.0	
SKT3002	Y	N	2014	6	28	7	0	Y	42.0	F	25.0	
SKT3100	Y	N	2014	6	28	7	0	Y	45.0	F	25.0	
SKT3080	Y	N	2014	6	28	7	0	Y	46.0	M	25.0	
SKT3010	Y	N	2014	6	28	7	0	Y	43.0	F	25.0	
SKT3091	Y	N	2014	6	28	7	0	Y	42.0	M	25.0	
SKT3011	Y	N	2014	6	28	7	0	Y	44.0	F	25.0	
SKT3083	Y	N	2014	6	28	7	0	Y	45.0	M	30.0	
SKT3077	Y	N	2014	6	28	7	0	Y	42.0	F	30.0	
SKT0149	N	Y	2014	6	28	7	0	Y	48.5	F	30.0	
SKT3061	Y	N	2014	6	28	7	0	Y	49.0	F	30.0	
SKT3099	Y	N	2014	6	28	7	0	Y	46.0	M	30.0	
SKT3008	Y	N	2014	6	28	7	0	Y	50.0	F	30.0	
SKT3082	Y	N	2014	6	28	7	0	Y	50.0	F	30.0	
SKT3097	Y	N	2014	6	28	7	0	Y	50.0	F	30.0	
SKT3087	Y	N	2014	6	28	7	0	Y	53.0	M	30.0	
SKT3098	Y	N	2014	6	28	7	0	Y	50.0	M	30.0	
SKT3079	Y	N	2014	6	28	7	0	Y	53.5	M	30.0	
SKT3003	Y	N	2014	6	28	7	0	Y	56.0	M	30.0	
SKT3078	Y	N	2014	6	28	7	0	Y	52.0	M	30.0	
SKT3096	Y	N	2014	6	28	7	0	Y	57.0	F	35.0	
SKT3076	Y	N	2014	6	28	7	0	Y	59.0	M	35.0	
SKT3009	Y	N	2014	6	28	7	0	Y	63.0	F	40.0	
SKT3085	Y	N	2014	6	28	7	0	Y	63.5	M	40.0	
SKT3004	Y	N	2014	6	28	7	0	Y	62.0	M	40.0	
SKT3024	Y	N	2014	6	28	7	0	Y	70.0	M	45.0	error
SKT1898	Y	N	2014	6	28	19	15	N	38.0	M	24.0	
SKT3066	Y	N	2014	6	28	19	15	N	54.0	M	35.0	
SKT3071	Y	N	2014	6	28	19	15	N	53.0	M	36.0	
SKT3060	Y	N	2014	6	28	19	15	N	62.0	M	42.0	
SKT3058	Y	N	2014	6	28	19	15	Y	51.0	F	30.0	
SKT3053	Y	N	2014	6	28	19	15	Y	55.0	F	30.0	
SKT1893	Y	N	2014	6	29	7	30	N	33.0	M	19.0	
SKT1895	Y	N	2014	6	29	7	30	N	31.5	M	20.0	
SKT3034	Y	N	2014	6	29	7	30	N	35.0	F	22.0	
SKT2757	Y	N	2014	6	29	7	30	N	37.0	F	23.0	
SKT3072	Y	N	2014	6	29	7	30	N	37.0	F	23.0	
SKT3055	Y	N	2014	6	29	7	30	N	37.5	M	24.0	
SKT2775	Y	N	2014	6	29	7	30	N	40.0	F	25.0	
SKT3035	Y	N	2014	6	29	7	30	N	38.5	F	25.0	
SKT3050	Y	N	2014	6	29	7	30	N	42.0	F	26.0	
SKT3051	Y	N	2014	6	29	7	30	N	41.5	F	26.0	
SKT3054	Y	N	2014	6	29	7	30	N	43.0	F	26.5	
SKT3033	Y	N	2014	6	29	7	30	N	46.0	F	27.5	
SKT3048	Y	N	2014	6	29	7	30	N	44.0	F	28.0	
SKT2753	Y	N	2014	6	29	7	30	N	51.0	M	29.0	
SKT3057	Y	N	2014	6	29	7	30	N	49.5	M	29.0	
SKT3069	Y	N	2014	6	29	7	30	N	52.0	F	32.5	
SKT3047	Y	N	2014	6	29	7	30	N	49.5	F	33.0	
SKT3046	Y	N	2014	6	29	7	30	N	56.0	F	36.0	
SKT3052	Y	N	2014	6	29	7	30	N	63.0	F	40.5	
SKT3070	Y	N	2014	6	29	7	30	N	69.0	F	44.0	error
SKT1892	Y	N	2014	6	29	7	30	Y	23.5	F	10.0	
SKT1894	Y	N	2014	6	29	7	30	Y	28.0	F	10.0	
SKT1897	Y	N	2014	6	29	7	30	Y	30.5	F	20.0	
SKT1896	Y	N	2014	6	29	7	30	Y	36.0	F	20.0	
SKT2765	Y	N	2014	6	29	7	30	Y	35.0	M	20.0	
SKT3032	Y	N	2014	6	29	7	30	Y	37.0	F	20.0	
SKT3030	Y	N	2014	6	29	7	30	Y	42.0	M	20.0	
SKT2764	Y	N	2014	6	29	7	30	Y	40.5	M	25.0	
SKT3064	Y	N	2014	6	29	7	30	Y	42.0	M	25.0	
SKT2759	Y	N	2014	6	29	7	30	Y	42.0	F	25.0	
SKT2769	Y	N	2014	6	29	7	30	Y	42.0	F	25.0	
SKT2758	Y	N	2014	6	29	7	30	Y	45.0	F	25.0	
SKT3026	Y	N	2014	6	29	7	30	Y	47.0	F	25.0	
SKT2751	Y	N	2014	6	29	7	30	Y	43.0	F	25.0	
SKT3068	Y	N	2014	6	29	7	30	Y	46.5	F	25.0	
SKT3028	Y	N	2014	6	29	7	30	Y	42.5	M	25.0	
SKT3041	Y	N	2014	6	29	7	30	Y	47.0	F	30.0	
SKT3044	Y	N	2014	6	29	7	30	Y	43.0	F	30.0	
SKT3063	Y	N	2014	6	29	7	30	Y	46.0	F	30.0	
SKT2762	Y	N	2014	6	29	7	30	Y	48.0	M	30.0	
SKT3027	Y	N	2014	6	29	7	30	Y	46.0	M	30.0	
SKT3039	Y	N	2014	6	29	7	30	Y	48.0	F	30.0	
SKT3040	Y	N	2014	6	29	7	30	Y	49.0	M	30.0	
SKT3059	Y	N	2014	6	29	7	30	Y	47.0	M	30.0	
SKT3031	Y	N	2014	6	29	7	30	Y	48.0	F	30.0	
SKT3038	Y	N	2014	6	29	7	30	Y	47.0	F	30.0	
SKT2761	Y	N	2014	6	29	7	30	Y	43.0	M	30.0	
SKT2754	Y	N	2014	6	29	7	30	Y	48.0	M	30.0	
SKT3074	Y	N	2014	6	29	7	30	Y	50.0	F	30.0	
SKT2773	Y	N	2014	6	29	7	30	Y	53.0	F	30.0	
SKT2774	Y	N	2014	6	29	7	30	Y	48.5	M	30.0	
SKT3036	Y	N	2014	6	29	7	30	Y	49.5	M	30.0	
SKT3043	Y	N	2014	6	29	7	30	Y	52.0	M	30.0	
SKT3045	Y	N	2014	6	29	7	30	Y	52.0	F	30.0	
SKT3042	Y	N	2014	6	29	7	30	Y	50.0	M	30.0	
SKT3049	Y	N	2014	6	29	7	30	Y	56.0	M	35.0	
SKT3065	Y	N	2014	6	29	7	30	Y	54.0	F	35.0	
SKT3037	Y	N	2014	6	29	7	30	Y	59.0	M	35.0	
SKT3029	Y	N	2014	6	29	7	30	Y	64.0	F	35.0	
SKT2768	Y	N	2014	6	29	7	30	Y	61.0	F	40.0	
SKT3062	Y	N	2014	6	29	7	30	Y	64.0	F	40.0	
SKT3075	Y	N	2014	6	29	7	30	Y	63.0	F	40.0	
SKT2767	Y	N	2014	6	29	20	0	N	42.0	F	26.0	
SKT2766	Y	N	2014	6	29	20	0	N	51.5	F	32.0	
SKT2772	Y	N	2014	6	29	20	0	N	65.0	F	39.0	
SKT2771	Y	N	2014	7	2	22	0	Y	36.0	M	20.0	
SKT2760	Y	N	2014	7	2	22	0	Y	42.0	F	25.0	
SKT2752	Y	N	2014	7	2	22	0	Y	42.0	F	30.0	
SKT2756	Y	N	2014	7	2	22	0	Y	47.5	F	30.0	
SKT2755	Y	N	2014	7	2	22	0	Y	56.5	M	35.0	
SKT2776	Y	N	2014	7	2	22	0	Y	63.0	F	40.0	
SKT1889	Y	N	2014	7	3	10	30	Y	31.0	F	20.0	
SKT1891	Y	N	2014	7	3	10	30	Y	34.0	F	20.0	
SKT1888	Y	N	2014	7	3	10	30	Y	31.5	M	20.0	
SKT1887	Y	N	2014	7	3	10	30	Y	34.5	F	20.0	
SKT1890	Y	N	2014	7	3	10	30	Y	36.0	F	20.0	
SKT2719	Y	N	2014	7	3	10	30	Y	46.0	M	25.0	
SKT2712	Y	N	2014	7	3	10	30	Y	48.0	M	30.0	
SKT2706	Y	N	2014	7	3	10	30	Y	58.0	M	35.0	
SKT1886	Y	N	2014	7	4	11	0	Y	27.0	F	10.0	
SKT2654	Y	N	2014	7	4	11	0	Y	35.0	F	20.0	
SKT1885	Y	N	2014	7	4	11	0	Y	37.0	M	20.0	
SKT2661	Y	N	2014	7	4	11	0	Y	35.0	M	20.0	
SKT2725	Y	N	2014	7	4	11	0	Y	39.0	F	20.0	
SKT2717	Y	N	2014	7	4	11	0	Y	41.0	F	25.0	
SKT2658	Y	N	2014	7	4	11	0	Y	42.0	F	25.0	
SKT2722	Y	N	2014	7	4	11	0	Y	40.0	M	25.0	
SKT2651	Y	N	2014	7	4	11	0	Y	45.0	F	25.0	
SKT2709	Y	N	2014	7	4	11	0	Y	43.5	M	30.0	
SKT2657	Y	N	2014	7	4	11	0	Y	45.0	M	30.0	
SKT2705	Y	N	2014	7	4	11	0	Y	47.0	M	30.0	
SKT2701	Y	N	2014	7	4	11	0	Y	45.0	F	30.0	
SKT2714	Y	N	2014	7	4	11	0	Y	49.0	F	30.0	
SKT2711	Y	N	2014	7	4	11	0	Y	47.5	F	30.0	
SKT2672	Y	N	2014	7	4	11	0	Y	59.0	F	30.0	
SKT2724	Y	N	2014	7	4	11	0	Y	55.0	F	35.0	
SKT2720	Y	N	2014	7	4	11	0	Y	59.5	M	40.0	
SKT2663	Y	N	2014	7	4	11	0	Y	66.0	M	40.0	
SKT2708	Y	N	2014	7	4	11	0	Y	63.0	M	40.0	
SKT1884	Y	N	2014	7	5	11	45	Y	29.0	F	10.0	
SKT1883	Y	N	2014	7	5	11	45	Y	30.0	M	20.0	
SKT2674	Y	N	2014	7	5	11	45	Y	35.0	F	20.0	
SKT2655	Y	N	2014	7	5	11	45	Y	34.0	M	20.0	
SKT2656	Y	N	2014	7	5	11	45	Y	37.0	F	20.0	
SKT2653	Y	N	2014	7	5	11	45	Y	41.5	F	20.0	
SKT2665	Y	N	2014	7	5	11	45	Y	44.0	F	30.0	
SKT2669	Y	N	2014	7	5	11	45	Y	44.0	F	30.0	
SKT2667	Y	N	2014	7	5	11	45	Y	48.0	F	30.0	
SKT2664	Y	N	2014	7	5	11	45	Y	50.0	M	30.0	
SKT2662	Y	N	2014	7	5	11	45	Y	50.5	F	30.0	
SKT2673	Y	N	2014	7	6	1	0	N	46.0	M	28.0	
SKT2666	Y	N	2014	7	6	1	0	N	53.5	M	32.0	
SKT2668	Y	N	2014	7	6	1	0	Y	38.5	F	25.0	
SKT2652	Y	N	2014	7	6	1	0	Y	45.0	F	30.0	
SKT2671	Y	N	2014	7	6	1	0	Y	51.0	F	30.0	
SKT2659	Y	N	2014	7	6	1	0	Y	50.0	F	30.0	
SKT2679	Y	N	2014	7	6	1	0	Y	57.0	F	30.0	
SKT2675	Y	N	2014	7	6	1	0	Y	63.0	F	40.0	
SKT2660	Y	N	2014	7	6	1	0	Y	72.0	M	45.0	
SKT0985	N	Y	2014	7	6	1	0	Y	NA	F	NA	
SKT2616	Y	N	2014	7	6	12	45	N	32.0	F	21.0	
SKT2615	Y	N	2014	7	6	12	45	N	42.0	F	25.0	
SKT2618	Y	N	2014	7	6	12	45	N	49.5	F	31.5	
SKT2622	Y	N	2014	7	6	12	45	N	58.0	F	34.5	
SKT2619	Y	N	2014	7	6	12	45	N	56.0	F	35.0	
SKT2617	Y	N	2014	7	6	12	45	N	60.0	F	36.5	
SKT2612	Y	N	2014	7	6	12	45	N	68.5	F	43.5	
SKT2620	Y	N	2014	7	6	12	45	Y	38.5	M	20.0	
SKT2626	Y	N	2014	7	6	12	45	Y	38.5	F	20.0	
SKT2621	Y	N	2014	7	6	12	45	Y	42.0	M	20.0	
SKT2607	Y	N	2014	7	6	12	45	Y	37.0	M	25.0	
SKT2610	Y	N	2014	7	6	12	45	Y	40.0	F	25.0	
SKT2605	Y	N	2014	7	6	12	45	Y	45.0	F	30.0	
SKT2609	Y	N	2014	7	6	12	45	Y	47.0	M	30.0	
SKT2602	Y	N	2014	7	6	12	45	Y	44.5	F	30.0	
SKT2601	Y	N	2014	7	6	12	45	Y	51.0	M	30.0	
SKT2606	Y	N	2014	7	6	12	45	Y	57.5	F	35.0	
SKT2624	Y	N	2014	7	6	12	45	Y	64.0	M	40.0	
SKT2613	Y	N	2014	7	6	12	45	Y	70.0	M	40.0	
SKT2638	Y	N	2014	7	11	3	30	N	38.0	M	20.0	
SKT1882	Y	N	2014	7	11	3	30	N	37.0	F	22.5	
SKT2697	Y	N	2014	7	11	3	30	N	40.0	F	23.5	
SKT1811	Y	N	2014	7	11	3	30	N	37.0	F	24.0	
SKT1878	Y	N	2014	7	11	3	30	N	39.0	F	24.0	
SKT2693	Y	N	2014	7	11	3	30	N	33.0	M	24.0	
SKT1877	Y	N	2014	7	11	3	30	N	45.0	F	26.0	
SKT1879	Y	N	2014	7	11	3	30	N	40.0	F	26.0	
SKT2628	Y	N	2014	7	11	3	30	N	39.0	F	26.5	
SKT1876	Y	N	2014	7	11	3	30	N	46.0	F	27.0	
SKT2625	Y	N	2014	7	11	3	30	N	42.0	F	27.0	
SKT2688	Y	N	2014	7	11	3	30	N	45.0	F	27.0	
SKT2691	Y	N	2014	7	11	3	30	N	46.0	F	27.0	
SKT2699	Y	N	2014	7	11	3	30	N	45.0	F	27.0	
SKT2683	Y	N	2014	7	11	3	30	N	46.0	F	27.5	
SKT2689	Y	N	2014	7	11	3	30	N	43.0	F	27.5	
SKT1881	Y	N	2014	7	11	3	30	N	45.0	F	28.0	
SKT2684	Y	N	2014	7	11	3	30	N	45.0	F	29.0	
SKT2700	Y	N	2014	7	11	3	30	N	47.0	F	29.5	
SKT2678	Y	N	2014	7	11	3	30	N	51.0	F	30.0	
SKT2681	Y	N	2014	7	11	3	30	N	52.0	M	30.0	
SKT2690	Y	N	2014	7	11	3	30	N	51.0	F	32.0	
SKT2686	Y	N	2014	7	11	3	30	N	54.0	F	35.0	
SKT2682	Y	N	2014	7	11	3	30	N	54.0	M	35.0	
SKT2685	Y	N	2014	7	11	3	30	N	59.0	F	36.0	
SKT2677	Y	N	2014	7	11	3	30	N	62.0	F	38.0	
SKT2644	Y	N	2014	7	11	3	30	N	62.0	F	40.0	
SKT2692	Y	N	2014	7	11	3	30	Y	34.0	F	20.0	
SKT2695	Y	N	2014	7	11	3	30	Y	37.5	F	20.0	
SKT2676	Y	N	2014	7	11	3	30	Y	44.0	F	20.0	
SKT1880	Y	N	2014	7	11	3	30	Y	38.0	M	20.0	
SKT2694	Y	N	2014	7	11	3	30	Y	48.0	F	30.0	
SKT2648	Y	N	2014	7	11	3	30	Y	47.0	F	30.0	
SKT0736	N	Y	2014	7	11	3	30	Y	63.0	F	40.0	
SKT2649	Y	N	2014	7	11	3	30	Y	66.0	F	40.0	
SKT3235	Y	N	2014	7	15	19	30	N	51.0	M	31.0	
SKT3297	Y	N	2014	7	15	19	30	N	52.5	F	33.0	
SKT3234	Y	N	2014	7	15	19	30	N	53.5	M	34.0	
SKT3226	Y	N	2014	7	15	19	30	N	50.0	M	35.0	
SKT3205	Y	N	2014	7	15	19	30	Y	41.0	F	25.0	
SKT3229	Y	N	2014	7	15	19	30	Y	41.5	F	25.0	
SKT3240	Y	N	2014	7	15	19	30	Y	40.0	F	25.0	
SKT3233	Y	N	2014	7	15	19	30	Y	41.0	F	25.0	
SKT3237	Y	N	2014	7	15	19	30	Y	41.0	M	25.0	
SKT3248	Y	N	2014	7	15	19	30	Y	48.0	F	25.0	
SKT3238	Y	N	2014	7	15	19	30	Y	46.0	F	30.0	
SKT3249	Y	N	2014	7	15	19	30	Y	46.0	F	30.0	
SKT3250	Y	N	2014	7	15	19	30	Y	47.0	M	30.0	
SKT3241	Y	N	2014	7	15	19	30	Y	49.0	M	30.0	
SKT3257	Y	N	2014	7	15	19	30	Y	53.0	F	30.0	
SKT3244	Y	N	2014	7	15	19	30	Y	50.0	M	35.0	
SKT3228	Y	N	2014	7	15	19	30	Y	65.0	F	40.0	
SKT3293	Y	N	2014	7	16	21	0	N	44.0	F	27.5	
SKT3272	Y	N	2014	7	16	21	0	N	47.0	F	28.0	
SKT3284	Y	N	2014	7	16	21	0	N	44.0	F	28.0	
SKT3286	Y	N	2014	7	16	21	0	N	45.0	F	28.0	
SKT3292	Y	N	2014	7	16	21	0	N	44.0	M	28.0	
SKT3276	Y	N	2014	7	16	21	0	N	52.0	M	30.0	
SKT3263	Y	N	2014	7	16	21	0	N	53.0	F	32.5	
SKT3287	Y	N	2014	7	16	21	0	N	41.0	F	35.0	
SKT3265	Y	N	2014	7	16	21	0	N	59.0	F	36.5	
SKT3260	Y	N	2014	7	16	21	0	N	59.0	F	37.0	
SKT3256	Y	N	2014	7	16	21	0	N	62.0	F	40.0	
SKT3280	Y	N	2014	7	16	21	0	N	68.0	F	40.0	
SKT3285	Y	N	2014	7	16	21	0	N	61.0	F	40.0	
SKT3220	Y	N	2014	7	16	21	0	Y	33.5	F	20.0	
SKT3218	Y	N	2014	7	16	21	0	Y	43.5	F	20.0	
SKT3258	Y	N	2014	7	16	21	0	Y	38.5	M	20.0	
SKT3216	Y	N	2014	7	16	21	0	Y	41.0	F	20.0	
